URL,Faculty Name,Tab Name,Row Data
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Title of Book/Chapter/Article/Case Study)', 'An Analysis of Manufacturing Machine Failures and Optimization Using Replacement Year Prediction']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Month/Year', 'May/2024']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['ISBN', '978-981-97-0975-5']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Pages', '']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Publishing Company/Institution', 'Springer Nature Singapore']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Indexing Agency', 'Scopus']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Level', 'International publisher']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['3', 'Conference Proceedings', 'Customer Identification in Healthcare using an IoT based Multimedia Traffic Categorization Method', '978-1-6654-0836-3', 'Jul 2022', '']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Additional informationType of BookConference ProceedingsType of WorkArticleSole Authored/Co AuthoredCo-AuthoredAuthor Name (s)SRIDEVI R,PRAVEENA NUTHAKKI,SREEJA VIJAY,SAROJ KUMAR NANDA 4,D. ARULANANTHAM,R.THANDAIAH PRABHU,PROF. DR. SUBARNA SHAKYA,DR. JOY IONG ZONG CHEN,DR. S. SMYSTitle of BookConference Proceedings of IEEE 5th International Conference on Inventive Computation TechnologiesTitle of Book/Chapter/Article/Case Study)Customer Identification in Healthcare using an IoT based Multimedia Traffic Categorization MethodMonth/YearJul/2022ISBN978-1-6654-0836-3Pages953 - 956Publishing Company/InstitutionTribhuvan University, Pulchowk Campus, LalitpurIndexing AgencyScopusLevelInternational publisher', 'Type of Book', 'Conference Proceedings', 'Type of Work', 'Article', 'Sole Authored/Co Authored', 'Co-Authored', 'Author Name (s)', 'SRIDEVI R,PRAVEENA NUTHAKKI,SREEJA VIJAY,SAROJ KUMAR NANDA 4,D. ARULANANTHAM,R.THANDAIAH PRABHU,PROF. DR. SUBARNA SHAKYA,DR. JOY IONG ZONG CHEN,DR. S. SMYS', 'Title of Book', 'Conference Proceedings of IEEE 5th International Conference on Inventive Computation Technologies', 'Title of Book/Chapter/Article/Case Study)', 'Customer Identification in Healthcare using an IoT based Multimedia Traffic Categorization Method', 'Month/Year', 'Jul/2022', 'ISBN', '978-1-6654-0836-3', 'Pages', '953 - 956', 'Publishing Company/Institution', 'Tribhuvan University, Pulchowk Campus, Lalitpur', 'Indexing Agency', 'Scopus', 'Level', 'International publisher']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Type of Book', 'Conference Proceedings']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Type of Work', 'Article']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Sole Authored/Co Authored', 'Co-Authored']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Author Name (s)', 'SRIDEVI R,PRAVEENA NUTHAKKI,SREEJA VIJAY,SAROJ KUMAR NANDA 4,D. ARULANANTHAM,R.THANDAIAH PRABHU,PROF. DR. SUBARNA SHAKYA,DR. JOY IONG ZONG CHEN,DR. S. SMYS']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Title of Book', 'Conference Proceedings of IEEE 5th International Conference on Inventive Computation Technologies']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Title of Book/Chapter/Article/Case Study)', 'Customer Identification in Healthcare using an IoT based Multimedia Traffic Categorization Method']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Month/Year', 'Jul/2022']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['ISBN', '978-1-6654-0836-3']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Pages', '953 - 956']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Publishing Company/Institution', 'Tribhuvan University, Pulchowk Campus, Lalitpur']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Indexing Agency', 'Scopus']"
https://christuniversity.in/computer-science/faculty-details/NjgyOA==/NjI=,Dr  SRIDEVI R,Book Chapter,"['Level', 'International publisher']"
